objectid,subject,title,filename,NTEEC,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,web_url,TAXPER15,INCOME15,REVENUE15,date,longitude,latitude,GSTREET,GCITY,GSTATE,GZIP
8403700642,Children's museum,GREENSBORO CHILDREN'S MUSEUM,demo_001.jpg,Z99,712110,image/jpeg,GREENSBORO CHILDRENS MUSEUM,GREENSBORO CHILDREN'S MUSEUM,,220 N CHURCH ST,GREENSBORO,NC,27401-2918,27401,HTTP://WWW.GCMUSEUM.COM,201406,1149780,1140341,1996,-79.78609,36.07497,220 N CHURCH ST,GREENSBORO,NC,27401-2918
8403700667,Children's museum,CHILDREN'S MUSEUM OF WILMINGTON,demo_001.jpg,A52,712110,image/jpeg,WILMINGTON CHILDRENS MUSEUM INC,WILMINGTON CHILDREN'S MUSEUM,,1020 MARKET ST,WILMINGTON,NC,28401-4421,28401,HTTP://WWW.PLAYWILMINGTON.ORG/INDEX/PAGE/INDEX/,201312,575398,575398,1998,-77.94825,34.23275,116 ORANGE ST,WILMINGTON,NC,28401-4421
8403700706,Children's museum,CHILDREN'S MUSEUM OF WINSTON-SALEM,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF WINSTON-SALEM INC,CHILDREN'S MUSEUM OF WINSTON-SALEM,,390 SOUTH LIBERTY STREET,WINSTON SALEM,NC,27101-5260,27101,,201406,819811,752928,2001,-80.24393,36.09255,390 SOUTH LIBERTY STREET,WINSTON SALE,NC,27101-5260
8403800129,Children's museum,CHILDREN'S MUSEUM OF GREATER GRAND FORKS,demo_001.jpg,A52,,image/jpeg,CHILDREN'S MUSEUM OF GREATER GRAND FORKS,,,623 23RD AVE S,GRAND FORKS,ND,58201-7411,58201,,,,,,-97.03462,47.8975,623 23RD AVE S,GRAND FORKS,ND,58201-7411
8403800131,Children's museum,CHILDREN'S MUSEUM AT YUNKER FARM,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM AT YUNKER FARM,,,1201 28TH AVE N,FARGO,ND,58102-1337,58102,HTTP://CHILDRENSMUSEUM-YUNKER.ORG/,,,,1994,-96.79598,46.91556,1201 28TH AVE N,FARGO,ND,58102-1337
8403900035,Children's museum,TRAVELING CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,TRAVELING CHILDREN'S MUSEUM,,,26 BROWN ST,DAYTON,OH,45402,45402,,,,,,-84.18544,39.75637,26 BROWN ST,DAYTON,OH,45402
8403900226,Children's museum,ROGER & GLORIA JONES CHILDREN'S CENTER FOR SCIENCE & TECHNOLOGY,demo_001.jpg,A50,712110,image/jpeg,OH WOW THE ROGER & GLORIA JONES CHILDRENS CENTER FOR SCIENC,,OH WOW THE ROGER & GLORIA JONES CHILDRENS CENTER FOR SCIENCE,11 W FEDERAL ST,YOUNGSTOWN,OH,44503-1411,44503,HTTP://OHWOWKIDS.ORG/,201312,602000,602000,2002,-80.65065,41.09895,11 W FEDERAL ST,YOUNGSTOWN,OH,44503-1411
8403900297,Children's museum,AHA! A HAND'S ON ADVENTURE: A CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,AHA A HANDS ON ADVENTURE A CHILDRENS MUSEUM INC,,AHA! A HANDS ON ADVENTURE,PO BOX 1212,LANCASTER,OH,43130-6012,43130,HTTP://WWW.AHA4KIDS.ORG,201312,139290,139290,2007,-82.62768,39.71114,PO BOX 1212,LANCASTER,OH,43130-6012
8403900463,Children's museum,LITTLE BUCKEYE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,LITTLE BUCKEYE CHILDRENS MUSEUM,LITTLE BUCKEYE CHILDREN'S MUSEUM,,44 W 4TH ST,MANSFIELD,OH,44902-1206,44902,,201406,169855,167689,2010,-82.51741,40.76117,44 W 4TH ST,MANSFIELD,OH,44902-1206
8403900641,Children's museum,CHILDREN'S TOY AND DOLL MUSEUM,demo_001.jpg,A50,712110,image/jpeg,CHILDRENS TOY AND DOLL MUSEUM,,,PO BOX 4034,MARIETTA,OH,45750,45750,,201404,0,0,1989,-81.44375,39.41724,PO BOX 4034,MARIETTA,OH,45750-7034
8403900650,Children's museum,CHILDREN'S MUSEUM,demo_001.jpg,A50,,image/jpeg,CHILDRENS MUSEUM,,,700 W PETE ROSE WAY,CINCINNATI,OH,45203-1892,45203,,,,,,-84.52489,39.09532,700 W PETE ROSE WAY,CINCINNATI,OH,45203-1892
8403900982,Children's museum,CHILDREN'S MUSEUM OF CLEVELAND,demo_001.jpg,A52,712110,image/jpeg,THE CHILDRENS MUSEUM OF CLEVELAND,CHILDREN'S MUSEUM OF CLEVELAND,,10730 EUCLID AVE,CLEVELAND,OH,44106-2208,44106,HTTP://WWW.CLEVELANDCHILDRENSMUSEUM.ORG,201312,1155058,1105585,1982,-81.61159,41.50305,10730 EUCLID AVE,CLEVELAND,OH,44106-2208
8403901340,Children's museum,CHILDREN'S MUSEUM OF FINDLAY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF FINDLAY,,,211 GLENDALE AVE,FINDLAY,OH,45840-5113,45840,,201412,97160,97160,2013,-83.61414,41.05308,1800 TIFFIN AVE STE 201,FINDLAY,OH,45840-6792
8404000011,Children's museum,TULSA CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,TULSA CHILDRENS MUSEUM,,,14 E 7TH ST,TULSA,OK,74119,74119,HTTP://TULSACHILDRENSMUSEUM.ORG/,201306,838342,777437,2008,-96.00376,36.16105,560 N MAYBELLE AVE,TULSA,OK,74119
8404000019,Children's museum,STILLWATER CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,STILLWATER CHILDREN'S MUSEUM,,,1601 S MAIN ST,STILLWATER,OK,74074,74074,HTTP://WWW.OKWONDERTORIUM.ORG,,,,,-97.05841,36.10592,1601 S MAIN ST,STILLWATER,OK,74074
8404000063,Children's museum,JASMINE MORAN CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,JASMINE MORAN CHILDREN'S MUSEUM,,,1714 HIGHWAY 9 W,SEMINOLE,OK,74868,74868,HTTP://WWW.JASMINEMORAN.COM,,,,,-96.67387,35.23321,1714 HIGHWAY 9 W,SEMINOLE,OK,74868
8404000067,Children's museum,KALEIDOSCOPE CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,KALEIDOSCOPE CHILDREN'S MUSEUM,,,6202 S SHERIDAN RD,TULSA,OK,74133,74133,HTTP://WWW.KALEIDOSCOPECM.COM,,,,,-95.90531,36.07285,6202 S SHERIDAN RD,TULSA,OK,74133
8404000114,Children's museum,MERRIMACK VALLEY CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,MERRIMACK VALLEY CHILDRENS MUSEUM,,,191 MERRIMACK ST STE 608,HAVERHILL,MA,74743,74743,,201212,0,0,1994,-71.0817,42.77399,191 MERRIMACK ST STE 608,HAVERHILL,MA,74743
8404000512,Children's museum,BRIGHTER DAYS CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,BRIGHTER DAYS CHILDRENS MUSEUM ASSOC,,BRIGHTER DAYS CHILDRENS MUSEUM ASSOC INC,LOCAL,EDMOND,OK,73013,73013,,,,,,-97.48811,35.62331,LOCAL,EDMOND,OK,73013
8404000555,Children's museum,WHIDBEY ISLAND CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,WHIDBEY ISLAND CHILDRENS MUSEUM,,,603 W JACKSON,WHIDBEY ISLAND,WA,74743,74743,,201212,0,0,1990,,,603 W JACKSON,WHIDBEY ISLAND,WA,98278
8404100353,Children's museum,WONDER WORKS - A CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,WONDER WORKS - A CHILDRENS MUSEUM,,,PO BOX 355,THE DALLES,OR,97058-0355,97058,HTTP://WWW.WONDERWORKSCHILDRENSMUSEUM.ORG/,201312,60748,47613,1977,-121.17643,45.59954,206 MADISON STREET,THE DALLES,OR,97058-0355
8404100423,Children's museum,GILBERT HOUSE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,GILBERT HOUSE CHILDRENS MUSEUM INC,,,116 MARION ST NE,SALEM,OR,97301-3437,97301,,201306,636056,615688,1992,-123.04059,44.94526,116 MARION ST NE,SALEM,OR,97301-3437
8404100479,Children's museum,THINK LINK DISCOVERY MUSEUM FOR CHILDREN & ADULTS,demo_001.jpg,A52,712110,image/jpeg,THINK LINK DISCOVERY MUSEUM FOR CHILDREN & ADULTS,,,PO BOX 516,UNION,OR,97883-0516,97883,HTTP://THINKLINKDISCOVERYCENTER.ORG/,201212,10555,10555,1996,-117.86143,45.20876,PO BOX 516,UNION,OR,97883-0516
8404100481,Children's museum,CHILDREN'S MUSEUM OF EASTERN OREGON,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF EASTERN OREGON,,,400 S MAIN ST,PENDLETON,OR,97801-0560,97801,HTTP://CMEO.ORG/,201312,102865,94216,1996,-118.78466,45.67038,PO BOX 1723,PENDLETON,OR,97801-0560
8404100487,Science & Technology Museums and Planetariums,CHILDREN'S SCIENTERRIFIC WORKSHOP,demo_001.jpg,A57,,image/jpeg,CHILDRENS SCIENTERRIFIC WORKSHOP,,,588 PHEASANT RUN DR,TALENT,OR,97540-8611,97540,,,,,,-122.76642,42.23448,588 PHEASANT RUN DR,TALENT,OR,97540-8611
8404100497,Children's museum,CHILDREN'S MUSEUM OF KLAMATH FALLS,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF KLAMATH FALLS,,,711 E MAIN ST,KLAMATH FALLS,OR,97601-3340,97601,HTTP://WWW.CMKF.ORG,201312,65352,63003,1998,-121.76507,42.22229,711 E MAIN ST,KLAMATH FALL,OR,97601-3340
8404100506,Children's museum,ROGUE VALLEY CHILDREN'S DISCOVERY MUSEUM,demo_001.jpg,A52,712110,image/jpeg,ROGUE VALLEY CHILDRENS DISCOVERY MUSEUM INCORPORATED,ROGUE VALLEY CHILDREN'S DISCOVERY MUSEUM,ROGUE VALLEY CHILDRENS DISCOVERY MUSEUM INCORPORATED,106 N CENTRAL AVE,MEDFORD,OR,97501-5926,97501,HTTP://WWW.SOHS.ORG,201312,310090,307605,1999,-122.87301,42.3275,106 N CENTRAL AVE,MEDFORD,OR,97501-5926
8404100518,Children's museum,PORTLAND CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,PORTLAND CHILDRENS MUSEUM,PORTLAND CHILDREN'S MUSEUM,,4015 SW CANYON RD,PORTLAND,OR,97221-2759,97221,HTTP://WWW.PORTLANDCM.ORG,201306,3877343,3762766,2000,-122.72218,45.51426,4015 SW CANYON RD,PORTLAND,OR,97221-2759
8404100544,Children's museum,WORKING WONDERS CHILDREN'S MUSEUM,demo_001.jpg,A50,,image/jpeg,WORKING WONDERS CHILDRENS MUSEUM,,,20137 STONEGATE DR,BEND,OR,97702-9198,97702,,,,,,-121.3151,44.0074,20137 STONEGATE DR,BEND,OR,97702-9198
8404200220,Children's museum,CHILDREN'S MUSEUM OF PITTSBURGH,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF PITTSBURGH,,,10 CHILDRENS WAY,PITTSBURGH,PA,15212,15212,HTTPS://PITTSBURGHKIDS.ORG/,201306,7632241,6025425,1982,-80.00707,40.45258,10 CHILDRENS WAY,PITTSBURGH,PA,15212-5250
8404200304,Children's museum,BUCKS COUNTY CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,BUCKS COUNTY CHILDRENS MUSEUM,,,PO BOX 516,DOYLESTOWN,PA,18901-0516,18901,HTTP://BUCKSKIDS.ORG/,201406,373586,351796,2007,-74.95321,40.36458,500 UNION SQUARE DR,NEW HOPE,PA,18901-0516
8404200624,Children's museum,CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM INC,,,2 W 7TH ST,BLOOMSBURG,PA,17815-2603,17815,,201412,143366,143091,1987,-76.45249,40.99782,2 W 7TH ST,BLOOMSBURG,PA,17815-2603
8404200646,Children's museum,HANDS-ON HOUSE - CHILDREN'S MUSEUM OF LANCASTER,demo_001.jpg,A52,712110,image/jpeg,HANDS-ON HOUSE - CHILDREN'S MUSEUM OF LANCASTER,CHILDRENS MUSEUM OF LANCASTER,,721 LANDIS VALLEY RD,LANCASTER,PA,17601-4888,17601,HTTP://WWW.HANDSONHOUSE.ORG,201409,640857,573059,1987,-76.284,40.09384,721 LANDIS VALLEY RD,LANCASTER,PA,17601-4888
8404200758,Children's museum,CHILDREN'S CURIOSITY MUSEUM,demo_001.jpg,A50,,image/jpeg,CHILDRENS CURIOSITY MUSEUM,,,124 LAKEVIEW DR,EXTON,PA,19341-1523,19341,,,,,,-75.64581,40.05088,124 LAKEVIEW DR,EXTON,PA,19341-1523
8404201205,Children's museum,QUAINT CORNER CHILDREN S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,QUAINT CORNER CHILDREN S MUSEUM,,,2000 UNION AVE,ALTOONA,PA,16601-2059,16601,HTTP://QUAINTCORNER.NET,201306,38192,33567,1989,-78.40722,40.50847,2000 UNION AVE,ALTOONA,PA,16601-2059
8404201255,Children's museum,EXPERIENCE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,EXPERIENCE CHILDRENS MUSEUM,EXPERIENCE CHILDREN'S MUSEUM,,420 FRENCH ST,ERIE,PA,16507-1541,16507,HTTP://WWW.ERIECHILDRENSMUSEUM.ORG,201306,297204,293555,1993,-80.08522,42.13174,420 FRENCH ST,ERIE,PA,16507-1541
8404400063,Children's museum,PROVIDENCE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,PROVIDENCE CHILDRENS MUSEUM,PROVIDENCE CHILDREN'S MUSEUM,,100 SOUTH ST,PROVIDENCE,RI,02903-4749,2903,HTTP://WWW.CHILDRENMUSEUM.ORG/,201312,2385642,2097982,1977,-71.4094,41.81683,100 SOUTH ST,PROVIDENCE,RI,02903-4749
8404500067,Children's museum,EDVENTURE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,EDVENTURE INC,,,211 GERVAIS ST,COLUMBIA,SC,29201,29201,HTTP://WWW.EDVENTURE.ORG,201306,,,1995,-81.03767,34.00607,PO BOX 1638,COLUMBIA,SC,29202-1638
8404500101,Children's museum,THE SANDBOX: AN INTERACTIVE CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,SANDBOX A HILTON HEAD AREA CHILDREN MUSEUM INC,,,18 POPE AVE STE A,HILTON HEAD,SC,29928-4791,29928,HTTP://WWW.THESANDBOX.ORG,201312,239086,236247,2003,-80.75836,32.15061,18 POPE AVE STE A,HILTON HEAD,SC,29928-4791
8404500148,Children's museum,CHILDREN'S MUSEUM OF THE PEE DEE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE PEE DEE,,,PO BOX 14143,FLORENCE,SC,29504-2950,29504,HTTP://CHILDRENSMUSEUMOFTHEPEEDEE.ORG,201312,0,0,2010,-79.78254,34.18423,PO BOX 14143,FLORENCE,SC,29504-4143
8404500299,Children's museum,CHILDREN'S MUSEUM OF SOUTH CAROLINA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF SOUTH CAROLINA INC,,,2501 N KINGS HWY,MYRTLE BEACH,SC,29577-3122,29577,,201309,374527,360564,1993,-78.8715,33.70717,2204 N OAK STREET,MYRTLE BEACH,SC,29577-3122
8404500315,Children's museum,CHILDREN'S MUSEUM OF THE LOW COUNTRY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE LOWCOUNTRY,CHILDREN'S MUSEUM OF THE LOWCOUNTRY,,25 ANN ST,CHARLESTON,SC,29403-6213,29403,HTTP://WWW.EXPLORECML.ORG,201312,1148706,1093289,1995,-79.93761,32.78965,25 ANN ST,CHARLESTON,SC,29403-6213
8404500317,Children's museum,CHILDREN'S MUSEUM OF THE UPSTATE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE UPSTATE INC,CHILDREN'S MUSEUM OF THE UPSTATE,,300 COLLEGE ST,GREENVILLE,SC,29601-2015,29601,HTTP://WWW.TCMUPSTATE.ORG/,201312,3656244,3584799,2000,-82.40026,34.85523,300 COLLEGE ST,GREENVILLE,SC,29601-2015
8404600073,Children's museum,CHILDREN'S MUSEUM OF SOUTH DAKOTA,demo_001.jpg,T23,712110,image/jpeg,CHILDRENS MUSEUM OF SOUTH DAKOTA,,,2333 EASTBROOK M,BROOKINGS,SD,57006,57006,HTTP://WWW.PRAIRIEPLAY.ORG,201312,768725,,2010,-96.79552,44.30912,521 4TH ST,BROOKINGS,SD,57006
8404700097,Children's museum,CHILDREN'S MUSEUM OF OAK RIDGE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF OAK RIDGE,,,461 W OUTER DR,OAK RIDGE,TN,37830,37830,HTTP://CHILDRENSMUSEUMOFOAKRIDGE.ORG/,201312,429888,388445,1976,-84.23877,36.02512,PO BOX 5766,OAK RIDGE,TN,37831-5766
8404700194,Children's museum,AMUSE'UM COLUMBIA CHILDREN'S CENTER,demo_001.jpg,A52,712110,image/jpeg,COLUMBIA CHILDRENS MUSEUM,,,PO BOX 886,COLUMBIA,TN,38401-3213,38401,HTTPS://WWW.FACEBOOK.COM/AMUSEUMCCM,201112,0,0,2010,-87.03442,35.6148,123 W 7TH ST,COLUMBIA,TN,38401-3213
8404700259,Children's museum,COOKEVILLE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,COOKEVILLE CHILDRENS MUSEUM,KIWANIS COOKEVILLE CHILDREN'S MUSEUM,,36 W 2ND ST,COOKEVILLE,TN,38501-2508,38501,HTTP://COOKEVILLECHILDRENSMUSEUM.ORG/,201312,83559,71101,2005,-85.50679,36.16601,36 W 2ND ST,COOKEVILLE,TN,38501-2508
8404700409,Children's museum,CHILDREN'S MUSEUM OF MEMPHIS,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF MEMPHIS,,,2525 CENTRAL AVE,MEMPHIS,TN,38104-5962,38104,HTTP://WWW.CMOM.COM,201406,3072596,2886445,1988,-89.97746,35.12565,2525 CENTRAL AVE,MEMPHIS,TN,38104-5962
8404700495,Children's museum,CHILDREN'S DISCOVERY MUSEUM OF WEST TENNESSEE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF WEST TENNESSEE FOUNDATION INC,,,305 E COLLEGE ST,JACKSON,TN,38301-6215,38301,,201306,91038,85210,1999,-88.81698,35.61594,305 E COLLEGE ST,JACKSON,TN,38301-6215
8404800072,Children's museum,TEXOMA CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,TEXOMA CHILDRENS MUSEUM,,,401 W MAIN ST,DENISON,TX,75020,75020,HTTP://WWW.TEXOMACHILDRENSMUSEUM.ORG/,,,,,-96.54023,33.75555,401 W MAIN ST,DENISON,TX,75020
8404800118,Children's museum,NORTHEAST TEXAS CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,NORTHEAST TEXAS CHILDREN'S MUSEUM,,,1951 STATE HIGHWAY 24,CAMPBELL,TX,75422,75422,HTTP://WWW.NETXCM.COM,,,,,-95.93961,33.16739,1951 STATE HIGHWAY 24,CAMPBELL,TX,75422
8404800199,Children's museum,LAREDO CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,IMAGINARIUM OF SOUTH TEXAS,,,5300 SAN DARIO AVE,LAREDO,TX,78041,78041,HTTP://WWW.IMAGINARIUMSTX.ORG,201312,414690,414690,1991,-99.50139,27.55112,5300 SAN DARIO AVE STE 5,LAREDO,TX,78041-3072
8404800341,Art Museums,CHILDREN'S ART MUSEUM,demo_001.jpg,,,image/jpeg,CHILDREN'S ART MUSEUM,,,36 E TWOHIG AVE,SAN ANGELO,TX,76903,76903,,,,,,-100.43549,31.46137,36 E TWOHIG AVE,SAN ANGELO,TX,76903
8404800449,Children's museum,MCKENNA CHILDREN'S MUSEUM,demo_001.jpg,E30,,image/jpeg,MCKENNA CHILDRENS CENTER,MCKENNA CHILDRENS CENTER,,801 W SAN ANTONIO ST,NEW BRAUNFELS,TX,78130-5503,78130,HTTP://WWW.MCKENNAKIDS.ORG,,,,,-98.13152,29.69581,801 W SAN ANTONIO ST,NEW BRAUNFELS,TX,78130-5503
8404800740,Children's museum,CHILDREN'S MUSEUM OF BROWNSVILLE,demo_001.jpg,A11,813219,image/jpeg,ENDOWMENT FUND OF THE CHILDRENS MUSEUM OF BROWNSVILLE,,ENDOWMENT FUND OF THE CHILDRENS MUSEUM OF BROWNSVILLE,501 E RINGGOLD STE 5,BROWNSVILLE,TX,78520,78520,,201312,0,0,2013,-97.49652,25.91489,501 E RINGGOLD STE 5,BROWNSVILLE,TX,78520-7983
8404800808,Children's museum,BEAUMONT CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,THE BEAUMONT CHILDRENS MUSEUM,,,PO BOX 7293,BEAUMONT,TX,77726-7293,77726,,201404,106894,80510,2008,-94.09521,30.08278,701 MAIN STREET,BEAUMONT,TX,77726-7293
8404801107,Children's museum,CHILDREN'S MUSEUM OF HOUSTON,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM INC,CHILDREN'S MUSEUM OF HOUSTON,,1500 BINZ ST,HOUSTON,TX,77004-7112,77004,HTTP://WWW.CMHOUSTON.ORG,201406,36775342,12252570,1982,-95.38534,29.72313,1500 BINZ ST,HOUSTON,TX,77004-7112
8404801131,Children's museum,AUSTIN CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,AUSTIN CHILDRENS MUSEUM,THINKERY,,201 COLORADO ST,AUSTIN,TX,78701-3922,78701,HTTP://THINKERYAUSTIN.ORG,201309,3632394,3444354,1983,-97.74498,30.26507,201 COLORADO ST,AUSTIN,TX,78701-3922
8404801218,Children's museum,SAN ANTONIO CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,SAN ANTONIO CHILDRENS MUSEUM,SAN ANTONIO CHILDREN'S MUSEUM,,305 E HOUSTON ST,SAN ANTONIO,TX,78205-1802,78205,HTTP://WWW.THEDOSEUM.ORG/,201312,10725282,9421317,1993,-98.47271,29.45258,2800 BROADWAY ST,SAN ANTONIO,TX,78209-7034
8404801243,Children's museum,CHILDREN'S MUSEUM OF THE BRAZOS VALLEY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE BRAZOS,,,111 E 27TH ST,BRYAN,TX,77803-6947,77803,HTTP://WWW.CMBV.ORG/,201212,292942,292942,1996,-96.33202,30.64619,4001 E 29TH STREET SUITE 80,BRYAN,TX,77803-6947
8404801300,Children's museum,CHILDREN'S DISCOVERY MUSEUM OF THE GOLDEN CRESCENT,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS DISCOVERY MUSEUM INC,,,204 N MAIN ST,VICTORIA,TX,77901-6503,77901,HTTP://WWW.CDMGOLDENCRESCENT.COM,201312,212740,188662,1999,-96.9905,28.83824,PO BOX 3781,VICTORIA,TX,77903-3781
8404801727,Children's museum,NATIONAL CENTER FOR CHILDREN'S ILLUSTRATED LITERATURE,demo_001.jpg,A50,611710,image/jpeg,NATIONAL CENTER FOR CHILDRENS,,,102 CEDAR ST,ABILENE,TX,79601-5718,79601,HTTP://WWW.NCCIL.ORG,201312,603381,562512,1998,-99.73573,32.44992,102 CEDAR ST,ABILENE,TX,79601-5718
8404801805,History Museums,GEORGE W BUSH CHILDHOOD HOME,demo_001.jpg,A54,712110,image/jpeg,GEORGE W BUSH CHILDHOOD HOME INC,,,PO BOX 8586,MIDLAND,TX,79708-8586,79708,HTTP://WWW.BUSHCHILDHOODHOME.ORG/,201312,175478,157939,2001,-102.09102,31.99879,1412 WEST OHIO AVENUE,MIDLAND,TX,79708-8586
8404801973,Children's museum,WOODLANDS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,THE WOODLANDS CHILDRENS MUSEUM,WOODLANDS CHILDRENS MUSEUM,,4775 W PANTHER CRK DR STE 280,THE WOODLANDS,TX,77381-5501,77381,HTTP://WWW.WOODLANDSCHILDRENSMUSEUM.ORG,201312,844235,844235,2001,-95.50315,30.16755,4775 W PANTHER CREEK DR,THE WOODLAND,TX,77381-5501
8404900117,Children's museum,ST. GEORGE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,ST GEORGE CHILDRENS MUSEUM,,,86 S MAIN ST,ST GEORGE,UT,84770-3452,84770,HTTP://WWW.SGCHILDRENSMUSEUM.ORG/,201312,253758,252983,2012,-113.58392,37.1068,86 S MAIN ST,ST GEORGE,UT,84770-3452
8404900185,Children's museum,TREEHOUSE CHILDREN'S MUSEUM,demo_001.jpg,Z99,611710,image/jpeg,TREEHOUSE CHILDRENS MUSEUM,,,PO BOX 727,OGDEN,UT,84402-0727,84402,HTTP://WWW.TREEHOUSEMUSEUM.ORG,201312,1045484,990000,1990,-111.97191,41.22649,347 E 22ND ST,OGDEN,UT,84402-0727
8405100052,Children's museum,RICHMOND CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF RICHMOND,,,740 NORTH SIXTH STREET,RICHMOND,VA,23219,23219,HTTP://WWW.C-MOR.ORG/,201406,4776719,4178423,1978,-77.46726,37.56222,2626 W BROAD ST,RICHMOND,VA,23220-1904
8405100155,Children's museum,CHILDREN'S MUSEUM OF VIRGINIA,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF VIRGINIA,INCL: BEAZLEY PLANETARIUM,,221 HIGH ST,PORTSMOUTH,VA,23704,23704,HTTP://WWW.CHILDRENSMUSEUMVA.COM,,,,,-76.29807,36.8353,221 HIGH ST,PORTSMOUTH,VA,23704
8405100362,Children's museum,BLACKSBURG CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,BLACKSBURG CHILDRENS MUSEUM,,,1531 SOUTH MAIN STREET,BLACKSBURG,VA,24060-5821,24060,HTTP://WWW.CHILDRENSMUSEUMOFBLACKSBURG.ORG,201312,0,0,2010,-80.39951,37.21312,1531 S MAIN STREET SUITE,BLACKSBURG,VA,24060-5821
8405100773,Children's museum,RIGHTMIRE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,AMAZEMENT SQUARE,,,27 9TH ST,LYNCHBURG,VA,24504-1422,24504,HTTP://WWW.AMAZEMENTSQUARE.ORG,201312,2066550,1986664,1994,-79.14026,37.41606,27 9TH ST,LYNCHBURG,VA,24504-1422
8405100883,Children's museum,CHILDREN'S MUSEUM OF HAMPTON ROADS,demo_001.jpg,,,image/jpeg,CHILDRENS MUSEUM OF HAMPTON ROADS INC,,,36 CHOWNING DR,HAMPTON,VA,23664,23664,,,,,,-76.2935,37.05337,36 CHOWNING DR,HAMPTON,VA,23664
8405101045,Children's museum,CHILDREN'S MUSEUM OF GREATER SPRINGFIELD,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF GREATER SPRINGFIELD,CHILDREN'S MUSEUM OF GREATER SPRINGFIELD,,6940 SPANIEL RD,SPRINGFIELD,VA,22153-1028,22153,,,,,,-77.26368,38.76463,6940 SPANIEL RD,SPRINGFIELD,VA,22153-1028
8405101052,Children's museum,CHILDREN'S SCIENCE CENTER,demo_001.jpg,A52,541720,image/jpeg,CHILDRENS SCIENCE CENTER,,,2214 ROCK HILL RD STE 380,HERNDON,VA,20170-4229,20170,,201312,414902,404745,2005,-77.42021,38.96366,2214 ROCK HILL RD STE 38,HERNDON,VA,20170-4229
